pos,turn,result
8/1p4p1/2p5/3k2P1/6K1/1P6/7P/8,1,1
8/1p4p1/2p5/3k1KP1/8/1P6/7P/8,0,1
8/1p4p1/8/2pk1KP1/8/1P6/7P/8,1,1
8/1p4p1/8/2pk1KP1/7P/1P6/8/8,0,1
8/6p1/8/1ppk1KP1/7P/1P6/8/8,1,1
8/6p1/8/1ppk1KPP/8/1P6/8/8,0,1
8/6p1/8/1p1k1KPP/2p5/1P6/8/8,1,1
8/6p1/8/1p1k1KPP/2P5/8/8/8,0,1
8/6p1/8/3k1KPP/2p5/8/8/8,1,1
8/6p1/7P/3k1KP1/2p5/8/8/8,0,1
8/8/6pP/3k1KP1/2p5/8/8/8,1,1
8/8/6pP/3k2P1/2p2K2/8/8/8,0,1
8/8/6pP/3k2P1/5K2/2p5/8/8,1,1
8/8/6pP/3k2P1/8/2p1K3/8/8,0,1
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR,1,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/2N5/PPP1PPPP/R1BQKBNR,0,1
rnbqkbnr/ppp1p1pp/8/3p1p2/3P4/2N5/PPP1PPPP/R1BQKBNR,1,1
rnbqkbnr/ppp1p1pp/8/3p1p2/3P1B2/2N5/PPP1PPPP/R2QKBNR,0,1
rnbqkb1r/ppp1p1pp/5n2/3p1p2/3P1B2/2N5/PPP1PPPP/R2QKBNR,1,1
rnbqkb1r/ppp1p1pp/5n2/3p1p2/3P1B2/2N1P3/PPP2PPP/R2QKBNR,0,1
rnbqkb1r/pp2p1pp/2p2n2/3p1p2/3P1B2/2N1P3/PPP2PPP/R2QKBNR,1,1
rnbqkb1r/pp2p1pp/2p2n2/3p1p2/3P1B2/2N1PN2/PPP2PPP/R2QKB1R,0,1
rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P1B2/2N1PN2/PPP2PPP/R2QKB1R,1,1
rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P1B2/P1N1PN2/1PP2PPP/R2QKB1R,0,1
rnbqk2r/pp2b1pp/2p1pn2/3p1p2/3P1B2/P1N1PN2/1PP2PPP/R2QKB1R,1,1
rnbqk2r/pp2b1pp/2p1pn2/3p1p2/3P1B2/P1N1PN1P/1PP2PP1/R2QKB1R,0,1
rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/3P1B2/P1N1PN1P/1PP2PP1/R2QKB1R,1,1
rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/3P1BP1/P1N1PN1P/1PP2P2/R2QKB1R,0,1
rnbq1rk1/pp2b1pp/2p1p3/3p1p2/3PnBP1/P1N1PN1P/1PP2P2/R2QKB1R,1,1
rnbq1rk1/pp2b1pp/2p1p3/3p1P2/3PnB2/P1N1PN1P/1PP2P2/R2QKB1R,0,1
rnbq1rk1/pp2b1pp/2p5/3p1p2/3PnB2/P1N1PN1P/1PP2P2/R2QKB1R,1,1
rnbq1rk1/pp2b1pp/2p5/3p1p2/3PnB2/P3PN1P/1PP1NP2/R2QKB1R,0,1
r1bq1rk1/pp1nb1pp/2p5/3p1p2/3PnB2/P3PN1P/1PP1NP2/R2QKB1R,1,1
r1bq1rk1/pp1nb1pp/2p5/3p1p2/3PnB2/P3PN1P/1PP2P2/R1NQKB1R,0,1
r1bq1rk1/pp2b1pp/2p2n2/3p1p2/3PnB2/P3PN1P/1PP2P2/R1NQKB1R,1,1
r1bq1rk1/pp2b1pp/2p2n2/3p1p2/3PnB2/P2NPN1P/1PP2P2/R2QKB1R,0,1
r2q1rk1/pp1bb1pp/2p2n2/3p1p2/3PnB2/P2NPN1P/1PP2P2/R2QKB1R,1,1
r2q1rk1/pp1bb1pp/2p2n2/3p1p2/3PnB2/P2NPN1P/1PP2P2/R2QKBR1,0,1
r2q1r1k/pp1bb1pp/2p2n2/3p1p2/3PnB2/P2NPN1P/1PP2P2/R2QKBR1,1,1
r2q1r1k/pp1bb1pp/2p2n2/3pNp2/3PnB2/P2NP2P/1PP2P2/R2QKBR1,0,1
r2qbr1k/pp2b1pp/2p2n2/3pNp2/3PnB2/P2NP2P/1PP2P2/R2QKBR1,1,1
r2qbr1k/pp2b1pp/2p2n2/3pNp2/3PnB2/P2NPP1P/1PP5/R2QKBR1,0,1
r2q1r1k/pp2b1pp/2p2n2/3pNp1b/3PnB2/P2NPP1P/1PP5/R2QKBR1,1,1
r2q1r1k/pp2b1pp/2p2n2/3pNp1b/3PnB2/P2NPP1P/1PP1Q3/R3KBR1,0,1
r2q1r1k/pp2b1pp/2pn1n2/3pNp1b/3P1B2/P2NPP1P/1PP1Q3/R3KBR1,1,1
r2q1r1k/pp2b1pp/2pn1n2/3pNp1b/3P1B2/P2NPP1P/1PP3Q1/R3KBR1,0,1
r2qnr1k/pp2b1pp/2p2n2/3pNp1b/3P1B2/P2NPP1P/1PP3Q1/R3KBR1,1,1
r2qnr1k/pp2b1pp/2p2n2/3pNp1b/3P1B2/P2NPP1P/1PP3Q1/2KR1BR1,0,1
r3nr1k/pp2b1pp/2p2n2/q2pNp1b/3P1B2/P2NPP1P/1PP3Q1/2KR1BR1,1,1
r3nr1k/pp2b1pp/2p2n2/q2pNpBb/3P4/P2NPP1P/1PP3Q1/2KR1BR1,0,1
3rnr1k/pp2b1pp/2p2n2/q2pNpBb/3P4/P2NPP1P/1PP3Q1/2KR1BR1,1,1
3rnr1k/pp2b1pp/2p2n2/q2pNpBb/3P1N2/P3PP1P/1PP3Q1/2KR1BR1,0,1
3rnr1k/pp2bbpp/2p2n2/q2pNpB1/3P1N2/P3PP1P/1PP3Q1/2KR1BR1,1,1
3rnr1k/pp2bbpp/2p2n2/q2pNpB1/3P1N2/P2BPP1P/1PP3Q1/2KR2R1,0,1
3rnr1k/pp2bb1p/2p2np1/q2pNpB1/3P1N2/P2BPP1P/1PP3Q1/2KR2R1,1,1
3rnr1k/pp2bb1p/2p2npB/q2pNp2/3P1N2/P2BPP1P/1PP3Q1/2KR2R1,0,1
3r1r1k/pp2bbnp/2p2npB/q2pNp2/3P1N2/P2BPP1P/1PP3Q1/2KR2R1,1,1
3r1r1k/pp2bbnp/2p2nNB/q2pNp2/3P4/P2BPP1P/1PP3Q1/2KR2R1,0,1
3r1r1k/pp2b1np/2p2nbB/q2pNp2/3P4/P2BPP1P/1PP3Q1/2KR2R1,1,1
3r1r1k/pp2b1np/2p2nNB/q2p1p2/3P4/P2BPP1P/1PP3Q1/2KR2R1,0,1
3r1r1k/pp2b1n1/2p2npB/q2p1p2/3P4/P2BPP1P/1PP3Q1/2KR2R1,1,1
3r1r1k/pp2b1B1/2p2np1/q2p1p2/3P4/P2BPP1P/1PP3Q1/2KR2R1,0,1
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR,1,0
rnbqkbnr/ppppp1pp/8/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,0,0
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,1,0
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR,0,0
rnbqkb1r/ppppp2p/5np1/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR,1,0
rnbqkb1r/ppppp2p/5np1/5p2/3P4/1P4P1/P1P1PPBP/RNBQK1NR,0,0
rnbqk2r/ppppp1bp/5np1/5p2/3P4/1P4P1/P1P1PPBP/RNBQK1NR,1,0
rnbqk2r/ppppp1bp/5np1/5p2/3P4/1P4P1/PBP1PPBP/RN1QK1NR,0,0
rnbq1rk1/ppppp1bp/5np1/5p2/3P4/1P4P1/PBP1PPBP/RN1QK1NR,1,0
rnbq1rk1/ppppp1bp/5np1/5p2/3P4/1P3NP1/PBP1PPBP/RN1QK2R,0,0
rnbq1rk1/ppp1p1bp/3p1np1/5p2/3P4/1P3NP1/PBP1PPBP/RN1QK2R,1,0
rnbq1rk1/ppp1p1bp/3p1np1/5p2/3P4/1P3NP1/PBP1PPBP/RN1Q1RK1,0,0
r1bq1rk1/ppp1p1bp/n2p1np1/5p2/3P4/1P3NP1/PBP1PPBP/RN1Q1RK1,1,0
r1bq1rk1/ppp1p1bp/n2p1np1/5p2/3P4/1P3NP1/PBPNPPBP/R2Q1RK1,0,0
r1bq1rk1/pp2p1bp/n1pp1np1/5p2/3P4/1P3NP1/PBPNPPBP/R2Q1RK1,1,0
r1bq1rk1/pp2p1bp/n1pp1np1/5p2/2PP4/1P3NP1/PB1NPPBP/R2Q1RK1,0,0
r1b1qrk1/pp2p1bp/n1pp1np1/5p2/2PP4/1P3NP1/PB1NPPBP/R2Q1RK1,1,0
r1b1qrk1/pp2p1bp/n1pp1np1/5p2/2PP4/1P3NP1/PBQNPPBP/R4RK1,0,0
r3qrk1/pp1bp1bp/n1pp1np1/5p2/2PP4/1P3NP1/PBQNPPBP/R4RK1,1,0
r3qrk1/pp1bp1bp/n1pp1np1/5p2/2PP4/PP3NP1/1BQNPPBP/R4RK1,0,0
r3qrk1/ppnbp1bp/2pp1np1/5p2/2PP4/PP3NP1/1BQNPPBP/R4RK1,1,0
r3qrk1/ppnbp1bp/2pp1np1/5p2/2PP4/PP3NP1/1BQNPPBP/R3R1K1,0,0
r3qrk1/1pnbp1bp/2pp1np1/p4p2/2PP4/PP3NP1/1BQNPPBP/R3R1K1,1,0
r3qrk1/1pnbp1bp/2pp1np1/p4p2/2PPP3/PP3NP1/1BQN1PBP/R3R1K1,0,0
r3qrk1/1pnbp1bp/2pp1np1/p7/2PPp3/PP3NP1/1BQN1PBP/R3R1K1,1,0
r3qrk1/1pnbp1bp/2pp1np1/p7/2PPN3/PP3NP1/1BQ2PBP/R3R1K1,0,0
r3qrk1/1pn1p1bp/2pp1np1/p4b2/2PPN3/PP3NP1/1BQ2PBP/R3R1K1,1,0
r3qrk1/1pn1p1bp/2pp1np1/p4b2/2PPN2N/PP4P1/1BQ2PBP/R3R1K1,0,0
r3qrk1/1pn1p1bp/2pp1np1/p7/2PPb2N/PP4P1/1BQ2PBP/R3R1K1,1,0
r3qrk1/1pn1p1bp/2pp1np1/p7/2PPB2N/PP4P1/1BQ2P1P/R3R1K1,0,0
r3qrk1/1pn1p1bp/2pp2p1/p7/2PPn2N/PP4P1/1BQ2P1P/R3R1K1,1,0
r3qrk1/1pn1p1bp/2pp2p1/p7/2PPR2N/PP4P1/1BQ2P1P/R5K1,0,0
r3qrk1/1pn1p1bp/2p3p1/p2p4/2PPR2N/PP4P1/1BQ2P1P/R5K1,1,0
r3qrk1/1pn1p1bp/2p3p1/p2p4/2PP3N/PP4P1/1BQ1RP1P/R5K1,0,0
r3qrk1/1pn1p1bp/2p3p1/3p4/p1PP3N/PP4P1/1BQ1RP1P/R5K1,1,0
r3qrk1/1pn1p1bp/2p3p1/3p4/p1PP3N/PP4P1/1BQ1RP1P/4R1K1,0,0
r3qrk1/1pn1p2p/2p2bp1/3p4/p1PP3N/PP4P1/1BQ1RP1P/4R1K1,1,0
r3qrk1/1pn1p2p/2p2bp1/3p4/p1PP4/PP3NP1/1BQ1RP1P/4R1K1,0,0
r3qrk1/1pn1p2p/2p2bp1/3p4/2PP4/Pp3NP1/1BQ1RP1P/4R1K1,1,0
r3qrk1/1pn1p2p/2p2bp1/3p4/2PP4/PQ3NP1/1B2RP1P/4R1K1,0,0
r3qrk1/1pn1p2p/2p2bp1/8/2pP4/PQ3NP1/1B2RP1P/4R1K1,1,0
r3qrk1/1Qn1p2p/2p2bp1/8/2pP4/P4NP1/1B2RP1P/4R1K1,0,0
r3qrk1/1Q2p2p/2p2bp1/3n4/2pP4/P4NP1/1B2RP1P/4R1K1,1,0
r3qrk1/1Q2p2p/2p2bp1/3n4/2pP4/P4NP1/4RP1P/2B1R1K1,0,0
r1q2rk1/1Q2p2p/2p2bp1/3n4/2pP4/P4NP1/4RP1P/2B1R1K1,1,0
r1q2rk1/4p2p/2p2bp1/3n4/2pP4/P4NP1/1Q2RP1P/2B1R1K1,0,0
r1q2rk1/4p2p/2p2bp1/3n4/3P4/P1p2NP1/1Q2RP1P/2B1R1K1,1,0
r1q2rk1/4p2p/2p2bp1/3n4/3P4/P1p2NP1/Q3RP1P/2B1R1K1,0,0
r4rk1/4p2p/2p2bp1/3n1q2/3P4/P1p2NP1/Q3RP1P/2B1R1K1,1,0
r4rk1/4p2p/2p2bp1/3nNq2/3P4/P1p3P1/Q3RP1P/2B1R1K1,0,0
r4rk1/4p2p/2p3p1/3nbq2/3P4/P1p3P1/Q3RP1P/2B1R1K1,1,0
r4rk1/4p2p/2p3p1/3nRq2/3P4/P1p3P1/Q4P1P/2B1R1K1,0,0
r4rk1/4pq1p/2p3p1/3nR3/3P4/P1p3P1/Q4P1P/2B1R1K1,1,0
r4rk1/4pq1p/2p3p1/3nR3/3P4/P1p3P1/Q3RP1P/2B3K1,0,0
5rk1/4pq1p/2p3p1/3nR3/r2P4/P1p3P1/Q3RP1P/2B3K1,1,0
5rk1/4pq1p/2p3p1/3n4/r2PR3/P1p3P1/Q3RP1P/2B3K1,0,0
5rk1/4pq1p/2p2np1/8/r2PR3/P1p3P1/Q3RP1P/2B3K1,1,0
5rk1/4pQ1p/2p2np1/8/r2PR3/P1p3P1/4RP1P/2B3K1,0,0
6k1/4pr1p/2p2np1/8/r2PR3/P1p3P1/4RP1P/2B3K1,1,0
6k1/4Rr1p/2p2np1/8/r2P4/P1p3P1/4RP1P/2B3K1,0,0
6k1/4r2p/2p2np1/8/r2P4/P1p3P1/4RP1P/2B3K1,1,0
6k1/4R2p/2p2np1/8/r2P4/P1p3P1/5P1P/2B3K1,0,0
6k1/4R2p/2p2np1/8/3r4/P1p3P1/5P1P/2B3K1,1,0
6k1/4R2p/2p2np1/8/3r4/P1p3P1/5PKP/2B5,0,0
6k1/4R2p/2p3p1/3n4/3r4/P1p3P1/5PKP/2B5,1,0
6k1/7p/2p3p1/3n4/3r4/P1p3P1/4RPKP/2B5,0,0
8/5k1p/2p3p1/3n4/3r4/P1p3P1/4RPKP/2B5,1,0
8/5k1p/2p3p1/3n4/3r4/P1p2KP1/4RP1P/2B5,0,0
8/5k1p/2p3p1/3n4/8/P1pr1KP1/4RP1P/2B5,1,0
8/5k1p/2p3p1/3n4/4K3/P1pr2P1/4RP1P/2B5,0,0
8/5k1p/2p3p1/3n4/4K3/P1p3P1/4RP1P/2Br4,1,0
8/5k1p/2p3p1/3n4/4K3/P1p3P1/2R2P1P/2Br4,0,0
8/7p/2p1k1p1/3n4/4K3/P1p3P1/2R2P1P/2Br4,1,0
8/7p/2p1k1p1/3n4/8/P1p2KP1/2R2P1P/2Br4,0,0
8/7p/2pk2p1/3n4/8/P1p2KP1/2R2P1P/2Br4,1,0
8/7p/2pk2p1/3n4/8/P1p3P1/2R1KP1P/2Br4,0,0
8/7p/2pk2p1/3n4/8/P1p3P1/2R1KP1P/2B4r,1,0
8/7p/2pk2p1/3n4/8/P1pK2P1/2R2P1P/2B4r,0,0
8/7p/2pk2p1/3n4/8/P1pK2P1/2R2P1r/2B5,1,0
8/7p/2pk2p1/3n4/8/P1pKB1P1/2R2P1r/8,0,0
8/7p/3k2p1/2pn4/8/P1pKB1P1/2R2P1r/8,1,0
8/7p/3k2p1/2pn4/8/P1pKB1P1/5P1r/2R5,0,0
8/7p/2k3p1/2pn4/8/P1pKB1P1/5P1r/2R5,1,0
8/7p/2k3p1/2pn4/P7/2pKB1P1/5P1r/2R5,0,0
8/7p/2k3p1/2pn3r/P7/2pKB1P1/5P2/2R5,1,0
8/7p/2k3p1/2pn3r/P7/2pKB1P1/5P2/R7,0,0
8/7p/2k3p1/2pnr3/P7/2pKB1P1/5P2/R7,1,0
8/7p/2k3p1/P1pnr3/8/2pKB1P1/5P2/R7,0,0
8/7p/6p1/Pkpnr3/8/2pKB1P1/5P2/R7,1,0
8/7p/6p1/Pkpnr3/8/2pKB1P1/5P2/1R6,0,0
8/7p/2k3p1/P1pnr3/8/2pKB1P1/5P2/1R6,1,0
8/7p/2k3p1/P1pnr3/8/2pKB1P1/5P2/R7,0,0
8/7p/6p1/Pkpnr3/8/2pKB1P1/5P2/R7,1,0
8/7p/6p1/Pkpnr3/8/2pKB1P1/5P2/1R6,0,0
8/7p/2k3p1/P1pnr3/8/2pKB1P1/5P2/1R6,1,0
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR,1,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R,0,1
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R,1,1
rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R,0,1
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R,1,1
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/2N2N2/PP2PPPP/R1BQKB1R,0,1
rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/2N2N2/PP2PPPP/R1BQKB1R,1,1
rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R,0,1
rnbqk2r/ppp1b1pp/4pn2/3p1p2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R,1,1
rnbqk2r/ppp1b1pp/4pn2/3p1p2/2PP1B2/2N1PN2/PP3PPP/R2QKB1R,0,1
rnbq1rk1/ppp1b1pp/4pn2/3p1p2/2PP1B2/2N1PN2/PP3PPP/R2QKB1R,1,1
rnbq1rk1/ppp1b1pp/4pn2/3p1p2/2PP1B2/2N1PN1P/PP3PP1/R2QKB1R,0,1
rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/2PP1B2/2N1PN1P/PP3PP1/R2QKB1R,1,1
rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/2PP1B2/2NBPN1P/PP3PP1/R2QK2R,0,1
rnbq1rk1/pp2b1pp/2p1p3/3p1p2/2PPnB2/2NBPN1P/PP3PP1/R2QK2R,1,1
rnbq1rk1/pp2b1pp/2p1p3/3p1p2/2PPnB2/2NBPN1P/PPQ2PP1/R3K2R,0,1
r1bq1rk1/pp1nb1pp/2p1p3/3p1p2/2PPnB2/2NBPN1P/PPQ2PP1/R3K2R,1,1
r1bq1rk1/pp1nb1pp/2p1p3/3p1p2/2PPnBP1/2NBPN1P/PPQ2P2/R3K2R,0,1
r1bq1rk1/pp2b1pp/1np1p3/3p1p2/2PPnBP1/2NBPN1P/PPQ2P2/R3K2R,1,1
r1bq1rk1/pp2b1pp/1np1p3/3pNp2/2PPnBP1/2NBP2P/PPQ2P2/R3K2R,0,1
r1bq1rk1/pp4pp/1np1pb2/3pNp2/2PPnBP1/2NBP2P/PPQ2P2/R3K2R,1,1
r1bq1rk1/pp4pp/1np1pb2/3pNp2/2PPnBP1/2NBP2P/PPQ2P2/2KR3R,0,1
r1b2rk1/pp2q1pp/1np1pb2/3pNp2/2PPnBP1/2NBP2P/PPQ2P2/2KR3R,1,1
r1b2rk1/pp2q1pp/1np1pb2/3pNp2/2PPnBP1/2NBP2P/PPQ2P2/2KR2R1,0,1
r4rk1/pp1bq1pp/1np1pb2/3pNp2/2PPnBP1/2NBP2P/PPQ2P2/2KR2R1,1,1
r4rk1/pp1bq1pp/1np1pb2/2PpNp2/3PnBP1/2NBP2P/PPQ2P2/2KR2R1,0,1
r1n2rk1/pp1bq1pp/2p1pb2/2PpNp2/3PnBP1/2NBP2P/PPQ2P2/2KR2R1,1,1
r1n2rk1/pp1bq1pp/2p1pb2/2PpNp2/3PnBP1/2NBPP1P/PPQ5/2KR2R1,0,1
r1n2rk1/pp1bq1pp/2p1pb2/2PpNp2/3P1BP1/2nBPP1P/PPQ5/2KR2R1,1,1
r1n2rk1/pp1bq1pp/2p1pb2/2PpNp2/3P1BP1/2PBPP1P/P1Q5/2KR2R1,0,1
r1n2rk1/p2bq1pp/1pp1pb2/2PpNp2/3P1BP1/2PBPP1P/P1Q5/2KR2R1,1,1
r1n2rk1/p2bq1pp/1pp1pb2/2PpNP2/3P1B2/2PBPP1P/P1Q5/2KR2R1,0,1
r1n2rk1/p2bq1pp/1pp2b2/2PpNp2/3P1B2/2PBPP1P/P1Q5/2KR2R1,1,1
r1n2rk1/p2Nq1pp/1pp2b2/2Pp1p2/3P1B2/2PBPP1P/P1Q5/2KR2R1,0,1
r1n2rk1/p2q2pp/1pp2b2/2Pp1p2/3P1B2/2PBPP1P/P1Q5/2KR2R1,1,1
r1n2rk1/p2q2pp/1pp2b2/2Pp1B2/3P1B2/2P1PP1P/P1Q5/2KR2R1,0,1
r1n2rk1/p3q1pp/1pp2b2/2Pp1B2/3P1B2/2P1PP1P/P1Q5/2KR2R1,1,1
r1n2rk1/p3q1pB/1pp2b2/2Pp4/3P1B2/2P1PP1P/P1Q5/2KR2R1,0,1
r1n2r1k/p3q1pB/1pp2b2/2Pp4/3P1B2/2P1PP1P/P1Q5/2KR2R1,1,1
r1n2r1k/p3q1p1/1pp2bB1/2Pp4/3P1B2/2P1PP1P/P1Q5/2KR2R1,0,1
r1n2r1k/p2q2p1/1pp2bB1/2Pp4/3P1B2/2P1PP1P/P1Q5/2KR2R1,1,1
r1n2r1k/p2q2p1/1pp2bB1/2Pp4/3P1B1P/2P1PP2/P1Q5/2KR2R1,0,1
r4r1k/p2qn1p1/1pp2bB1/2Pp4/3P1B1P/2P1PP2/P1Q5/2KR2R1,1,1
r4r1k/p2qn1p1/1pp2bB1/2Pp3P/3P1B2/2P1PP2/P1Q5/2KR2R1,0,1
r4rnk/p2q2p1/1pp2bB1/2Pp3P/3P1B2/2P1PP2/P1Q5/2KR2R1,1,1
r4rnk/p2q2p1/1pp2bB1/2Pp3P/3P1B2/2P1PP2/P6Q/2KR2R1,0,1
r4r1k/p2q2p1/1pp2bBn/2Pp3P/3P1B2/2P1PP2/P6Q/2KR2R1,1,1
r4r1k/p2q2p1/1pp2b1n/2Pp3P/3P1B2/2P1PP2/P6Q/1BKR2R1,0,1
r4r1k/p2q2p1/2p2b1n/2pp3P/3P1B2/2P1PP2/P6Q/1BKR2R1,1,1
r4r1k/p2q2p1/2p2b1n/2pp3P/3P1B2/2P1PP2/P1Q5/1BKR2R1,0,1
r4r1k/p2q4/2p2b1n/2pp2pP/3P1B2/2P1PP2/P1Q5/1BKR2R1,1,1
r4r1k/p2q4/2p2bPn/2pp4/3P1B2/2P1PP2/P1Q5/1BKR2R1,0,1
r4r1k/p2q2b1/2p3Pn/2pp4/3P1B2/2P1PP2/P1Q5/1BKR2R1,1,1
r4r1k/p2q2b1/2p3PB/2pp4/3P4/2P1PP2/P1Q5/1BKR2R1,0,1
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR,1,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,0,1
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,1,1
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/5NP1/PPP1PP1P/RNBQKB1R,0,1
rnbqkb1r/ppppp2p/5np1/5p2/3P4/5NP1/PPP1PP1P/RNBQKB1R,1,1
rnbqkb1r/ppppp2p/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R,0,1
rnbqk2r/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R,1,1
rnbqk2r/ppppp1bp/5np1/5p2/3P4/1P3NP1/P1P1PPBP/RNBQK2R,0,1
rnbqk2r/ppp1p1bp/3p1np1/5p2/3P4/1P3NP1/P1P1PPBP/RNBQK2R,1,1
rnbqk2r/ppp1p1bp/3p1np1/5p2/3P4/1P3NP1/PBP1PPBP/RN1QK2R,0,1
rnbq1rk1/ppp1p1bp/3p1np1/5p2/3P4/1P3NP1/PBP1PPBP/RN1QK2R,1,1
rnbq1rk1/ppp1p1bp/3p1np1/5p2/3P4/1P3NP1/PBPNPPBP/R2QK2R,0,1
r1bq1rk1/ppp1p1bp/2np1np1/5p2/3P4/1P3NP1/PBPNPPBP/R2QK2R,1,1
r1bq1rk1/ppp1p1bp/2np1np1/5p2/3P4/1P3NP1/PBPNPPBP/R2Q1RK1,0,1
r1bq1rk1/ppp1p1b1/2np1npp/5p2/3P4/1P3NP1/PBPNPPBP/R2Q1RK1,1,1
r1bq1rk1/ppp1p1b1/2np1npp/5p2/2PP4/1P3NP1/PB1NPPBP/R2Q1RK1,0,1
r1bq1rk1/ppp3b1/2np1npp/4pp2/2PP4/1P3NP1/PB1NPPBP/R2Q1RK1,1,1
r1bq1rk1/ppp3b1/2np1npp/4Pp2/2P5/1P3NP1/PB1NPPBP/R2Q1RK1,0,1
r1bq1rk1/pppn2b1/2np2pp/4Pp2/2P5/1P3NP1/PB1NPPBP/R2Q1RK1,1,1
r1bq1rk1/pppn2b1/2np2pp/4Pp2/2P5/BP3NP1/P2NPPBP/R2Q1RK1,0,1
r1bq1rk1/ppp3b1/2np2pp/4np2/2P5/BP3NP1/P2NPPBP/R2Q1RK1,1,1
r1bq1rk1/ppp3b1/2np2pp/4Np2/2P5/BP4P1/P2NPPBP/R2Q1RK1,0,1
r1bq1rk1/ppp5/2np2pp/4bp2/2P5/BP4P1/P2NPPBP/R2Q1RK1,1,1
r1bq1rk1/ppp5/2np2pp/4bp2/2P5/BP4P1/P2NPPBP/2RQ1RK1,0,1
r1bqr1k1/ppp5/2np2pp/4bp2/2P5/BP4P1/P2NPPBP/2RQ1RK1,1,1
r1bqr1k1/ppp5/2np2pp/4bp2/2P5/BP3NP1/P3PPBP/2RQ1RK1,0,1
r1bqr1k1/ppp5/2np1bpp/5p2/2P5/BP3NP1/P3PPBP/2RQ1RK1,1,1
r1bqr1k1/ppp5/2np1bpp/5p2/2P5/BP3NP1/P2QPPBP/2R2RK1,0,1
r1bqr3/ppp3k1/2np1bpp/5p2/2P5/BP3NP1/P2QPPBP/2R2RK1,1,1
r1bqr3/ppp3k1/2np1bpp/5p2/2P5/BP2PNP1/P2Q1PBP/2R2RK1,0,1
r2qr3/pppb2k1/2np1bpp/5p2/2P5/BP2PNP1/P2Q1PBP/2R2RK1,1,1
r2qr3/pppb2k1/2np1bpp/5p2/2P5/BP2PNP1/P2Q1PBP/2RR2K1,0,1
r2qr3/p1pb2k1/1pnp1bpp/5p2/2P5/BP2PNP1/P2Q1PBP/2RR2K1,1,1
r2qr3/p1pb2k1/1pnp1bpp/2P2p2/8/BP2PNP1/P2Q1PBP/2RR2K1,0,1
r2qr3/p1pb2k1/2np1bpp/2p2p2/8/BP2PNP1/P2Q1PBP/2RR2K1,1,1
r2qr3/p1pb2k1/2np1bpp/2B2p2/8/1P2PNP1/P2Q1PBP/2RR2K1,0,1
r2q4/p1pbr1k1/2np1bpp/2B2p2/8/1P2PNP1/P2Q1PBP/2RR2K1,1,1
r2q4/p1pbr1k1/2np1bpp/2B2p2/8/1P2P1P1/P2Q1PBP/2RRN1K1,0,1
r3q3/p1pbr1k1/2np1bpp/2B2p2/8/1P2P1P1/P2Q1PBP/2RRN1K1,1,1
r3q3/p1pbr1k1/2np1bpp/5p2/8/BP2P1P1/P2Q1PBP/2RRN1K1,0,1
r3q3/2pbr1k1/2np1bpp/p4p2/8/BP2P1P1/P2Q1PBP/2RRN1K1,1,1
